id_assessment,id_student,date_submitted,is_banked,score
14996,512775,16,0,77.0
14996,512839,21,0,79.0
14996,512883,-1,1,54.0
14996,512940,10,0,93.0
14996,512977,18,0,64.0
14996,513076,13,0,48.0
14996,513836,18,0,70.0
14996,514043,22,0,65.0
14996,514074,18,0,44.0
14996,514302,19,0,77.0
14996,514445,13,0,75.0
14996,514776,21,0,50.0
14996,514864,15,0,67.0
14996,515203,22,0,75.0
14996,515646,24,0,65.0
14996,515676,17,0,65.0
14996,516364,18,0,84.0
14996,516926,18,0,72.0
14996,517000,16,0,82.0
14996,517231,14,0,93.0
14996,517352,17,0,78.0
14996,517553,-1,1,80.0
14996,518126,18,0,53.0
14996,518223,18,0,64.0
14996,518258,15,0,67.0
14996,518496,18,0,87.0
14996,519294,23,0,62.0
14996,519584,18,0,89.0
14996,519622,-1,1,80.0
14996,520002,17,0,58.0
14996,520006,16,0,80.0
14996,520024,20,0,80.0
14996,520100,18,0,67.0
14996,520286,14,0,86.0
14996,520325,18,0,82.0
14996,521341,16,0,64.0
14996,521509,19,0,61.0
14996,521590,16,0,83.0
14996,521957,15,0,52.0
14996,522426,18,0,73.0
14996,522434,17,0,67.0
14996,522441,19,0,75.0
14996,522443,19,0,77.0
14996,522446,17,0,70.0
14996,522529,18,0,83.0
14996,522622,-1,1,60.0
14996,522650,18,0,80.0
14996,522714,17,0,75.0
14996,522792,19,0,87.0
14996,522889,19,0,80.0
14996,522891,19,0,85.0
14996,522894,19,0,90.0
14996,522899,19,0,90.0
14996,523466,18,0,74.0
14996,523545,18,0,75.0
14996,523655,31,0,63.0
14996,523757,25,0,48.0
14996,523857,11,0,72.0
14996,523875,16,0,80.0
14996,523928,17,0,70.0
14996,524076,18,0,60.0
14996,524790,18,0,89.0
14996,525877,19,0,50.0
14996,525885,9,0,79.0
14996,525974,10,0,75.0
14996,526088,18,0,59.0
14996,526177,16,0,84.0
14996,526810,19,0,85.0
14996,527393,18,0,81.0
14996,527580,16,0,78.0
14996,527636,18,0,60.0
14996,527799,26,0,53.0
14996,528056,17,0,75.0
14996,528464,18,0,49.0
14996,529597,19,0,55.0
14996,529795,12,0,79.0
14996,530021,21,0,61.0
14996,530112,-1,1,62.0
14996,530487,18,0,83.0
14996,530514,19,0,77.0
14996,530753,18,0,70.0
14996,530841,17,0,68.0
14996,531384,15,0,80.0
14996,531643,18,0,91.0
14996,532114,18,0,58.0
14996,532335,19,0,72.0
14996,532477,11,0,74.0
14996,532615,15,0,83.0
14996,532739,18,0,88.0
14996,532750,16,0,80.0
14996,532839,18,0,58.0
14996,532868,12,0,73.0
14996,532869,17,0,75.0
14996,533091,19,0,75.0
14996,533164,18,0,64.0
14996,533301,18,0,86.0
14996,534133,18,0,80.0
14996,534323,18,0,68.0
14996,534816,17,0,80.0
14996,534946,20,0,50.0
14996,534998,19,0,65.0
14996,535269,-1,1,74.0
14996,535379,19,0,77.0
14996,535833,18,0,59.0
14996,536318,15,0,80.0
14996,536632,18,0,77.0
14996,536649,19,0,77.0
14996,536660,18,0,58.0
14996,536663,18,0,64.0
14996,536666,19,0,75.0
14996,536852,4,0,78.0
14996,536992,19,0,75.0
14996,537271,14,0,81.0
14996,538210,19,0,73.0
14996,539670,19,0,49.0
14996,540005,-1,1,73.0
14996,540249,18,0,54.0
14996,540293,18,0,85.0
14996,540521,19,0,59.0
14996,540602,18,0,95.0
14996,540682,14,0,85.0
14996,541171,18,0,66.0
14996,541274,17,0,83.0
14996,541586,17,0,81.0
14996,541702,16,0,70.0
14996,542296,17,0,55.0
14996,542562,13,0,40.0
14996,542574,18,0,97.0
14996,542707,18,0,61.0
14996,543021,18,0,77.0
14996,543279,17,0,40.0
14996,543418,8,0,73.0
14996,543428,13,0,64.0
14996,544122,19,0,84.0
14996,544627,-1,1,67.0
14996,545200,18,0,60.0
14996,545297,19,0,75.0
14996,545298,19,0,74.0
14996,545443,22,0,60.0
14996,545462,14,0,68.0
14996,546195,19,0,55.0
14996,546196,18,0,89.0
14996,546941,18,0,87.0
14996,547311,17,0,81.0
14996,547718,18,0,64.0
14996,548197,18,0,73.0
14996,548899,12,0,69.0
14996,549129,19,0,73.0
14996,549226,16,0,70.0
14996,549445,19,0,59.0
14996,549586,17,0,64.0
14996,549745,25,0,63.0
14996,549873,-1,1,65.0
14996,549918,14,0,74.0
14996,550412,17,0,60.0
14996,550559,20,0,79.0
14996,550880,12,0,85.0
14996,550941,17,0,81.0
14996,551031,19,0,82.0
14996,551205,15,0,70.0
14996,551219,7,0,67.0
14996,551234,15,0,73.0
14996,551347,19,0,89.0
14996,551802,18,0,86.0
14996,551836,18,0,69.0
14996,552116,28,0,74.0
14996,552177,5,0,70.0
14996,552205,11,0,68.0
14996,552339,15,0,71.0
14996,552399,15,0,87.0
14996,552515,13,0,86.0
14996,552622,17,0,69.0
14996,552883,25,0,58.0
14996,553078,18,0,75.0
14996,553825,18,0,80.0
14996,553856,18,0,72.0
14996,553893,26,0,56.0
14996,554243,18,0,61.0
14996,554297,26,0,41.0
14996,554314,16,0,80.0
14996,554540,19,0,78.0
14996,555061,23,0,68.0
14996,555346,19,0,87.0
14996,555614,16,0,80.0
14996,555721,18,0,70.0
14996,556062,40,0,45.0
14996,556089,18,0,85.0
14996,556175,18,0,50.0
14996,556228,19,0,76.0
14996,556427,19,0,85.0
14996,556592,19,0,80.0
14996,556637,11,0,80.0
14996,556972,17,0,64.0
14996,557652,20,0,42.0
14996,558035,18,0,95.0
14996,558333,10,0,78.0
14996,558533,12,0,79.0
14996,558661,19,0,74.0
14996,558755,19,0,59.0
14996,558962,14,0,78.0
14996,558983,11,0,90.0
14996,559139,17,0,81.0
14996,559168,18,0,77.0
14996,559382,18,0,59.0
14996,559414,9,0,75.0
14996,559584,19,0,94.0
14996,559685,24,0,67.0
14996,559851,18,0,76.0
14996,560030,47,0,59.0
14996,560074,16,0,80.0
14996,560430,18,0,80.0
14996,560567,18,0,72.0
14996,560676,34,0,55.0
14996,560773,9,0,79.0
14996,560920,13,0,75.0
14996,561312,15,0,82.0
14996,561457,1,0,75.0
14996,561534,19,0,80.0
14996,561549,19,0,82.0
14996,561591,10,0,93.0
14996,561640,17,0,83.0
14996,561841,9,0,68.0
14996,562090,30,0,68.0
14996,562270,95,0,75.0
14996,562456,19,0,90.0
14996,563174,19,0,65.0
14996,563374,17,0,57.0
14996,563706,18,0,62.0
14996,563733,8,0,56.0
14996,563735,17,0,68.0
14996,563769,18,0,40.0
14996,563794,18,0,85.0
14996,564105,17,0,76.0
14996,564129,29,0,74.0
14996,564144,18,0,77.0
14996,564245,9,0,76.0
14996,564268,18,0,63.0
14996,564596,31,0,58.0
14996,564626,15,0,55.0
14996,564792,13,0,87.0
14996,564898,16,0,60.0
14996,564958,18,0,78.0
14996,565393,19,0,68.0
14996,565513,18,0,83.0
14996,565582,3,0,80.0
14996,565607,19,0,64.0
14996,565715,17,0,86.0
14996,565888,19,0,71.0
14996,565919,18,0,72.0
14996,566133,18,0,66.0
14996,566339,22,0,53.0
14996,566346,18,0,77.0
14996,566358,19,0,70.0
14996,566369,17,0,79.0
14996,566392,5,0,82.0
14996,566407,17,0,79.0
14996,566415,26,0,69.0
14996,566720,19,0,79.0
14996,566813,18,0,85.0
14996,566814,17,0,88.0
14996,567013,26,0,49.0
14996,567033,18,0,75.0
14996,567160,22,0,65.0
14996,567262,19,0,80.0
14996,567363,18,0,80.0
14996,567402,5,0,49.0
14996,567429,16,0,79.0
14996,567500,15,0,70.0
14996,567627,18,0,77.0
14996,567754,19,0,92.0
14996,567915,19,0,40.0
14996,567929,18,0,83.0
14996,567958,18,0,88.0
14996,567979,18,0,73.0
14996,568074,19,0,80.0
14996,568370,16,0,77.0
14996,568474,15,0,64.0
14996,568502,21,0,57.0
14996,568533,17,0,67.0
14996,568609,16,0,91.0
14996,568775,21,0,57.0
14996,569035,17,0,80.0
14996,569141,19,0,65.0
14996,569334,31,0,77.0
14996,569854,18,0,75.0
14996,569862,16,0,74.0
14996,569930,16,0,85.0
14996,570137,9,0,81.0
14996,570157,17,0,85.0
14996,570168,16,0,72.0
14996,570271,18,0,77.0
14996,570287,18,0,60.0
14996,570351,107,0,80.0
14996,570519,18,0,38.0
14996,570623,19,0,87.0
14996,570759,18,0,80.0
14996,570783,15,0,78.0
14996,570864,18,0,85.0
14996,571083,17,0,70.0
14996,571441,18,0,73.0
14996,571503,17,0,66.0
14996,571516,16,0,93.0
14996,571554,16,0,70.0
14996,571681,19,0,73.0
14996,571693,18,0,67.0
14996,571779,15,0,62.0
14996,571871,19,0,69.0
14996,571885,18,0,70.0
14996,571907,18,0,78.0
14996,572051,13,0,65.0
14996,572067,14,0,76.0
14996,572103,18,0,85.0
14996,572131,29,0,59.0
14996,572163,17,0,80.0
14996,572277,18,0,83.0
14996,572302,18,0,60.0
14996,572416,17,0,70.0
14996,572436,18,0,85.0
14996,572447,19,0,84.0
14996,572495,19,0,64.0
14996,572504,18,0,68.0
14996,572508,18,0,75.0
14996,572514,19,0,74.0
14996,572733,17,0,85.0
14996,572739,17,0,78.0
14996,572752,4,0,74.0
14996,572765,15,0,72.0
14996,572898,16,0,88.0
14996,572918,16,0,78.0
14996,572937,20,0,74.0
14996,573043,17,0,65.0
14996,573063,15,0,60.0
14996,573159,18,0,61.0
14996,573208,17,0,73.0
14996,573217,18,0,70.0
14996,573225,18,0,70.0
14996,573411,18,0,80.0
14996,573433,10,0,76.0
14996,573441,17,0,56.0
14996,573453,18,0,68.0
14996,573487,20,0,55.0
14996,573519,18,0,75.0
14996,573578,17,0,81.0
14996,573654,17,0,85.0
14996,573694,16,0,77.0
14996,573777,18,0,87.0
14996,573790,16,0,65.0
14996,573821,16,0,73.0
14996,573831,16,0,75.0
14996,573893,19,0,60.0
14996,573986,17,0,78.0
14996,574002,19,0,60.0
14996,574051,16,0,33.0
14996,574065,18,0,83.0
14996,574125,17,0,76.0
14996,574194,19,0,77.0
14996,574212,18,0,87.0
14996,574250,18,0,66.0
14996,574320,18,0,95.0
14996,574348,16,0,95.0
14996,574549,18,0,73.0
14996,574648,15,0,72.0
14996,574708,6,0,77.0
14996,574766,18,0,62.0
14996,574810,24,0,64.0
14996,574973,17,0,76.0
14996,575018,17,0,85.0
14996,575089,9,0,71.0
14996,575100,21,0,62.0
14996,575124,13,0,82.0
14996,575281,16,0,74.0
14996,575290,15,0,74.0
14996,575387,0,0,74.0
14996,575560,12,0,77.0
14996,575681,16,0,77.0
14996,575927,17,0,87.0
14996,575929,18,0,61.0
14996,575930,16,0,76.0
14996,575982,18,0,78.0
14996,576158,15,0,80.0
14996,576226,19,0,77.0
14996,576483,19,0,70.0
14996,576524,18,0,65.0
14996,576600,18,0,73.0
14996,576714,18,0,70.0
14996,576815,19,0,52.0
14996,576841,16,0,85.0
14996,576882,19,0,67.0
14996,576935,19,0,84.0
14996,576940,16,0,72.0
14996,576946,17,0,84.0
14996,576947,18,0,62.0
14996,576981,19,0,70.0
14996,576983,18,0,82.0
14996,577069,23,0,70.0
14996,577096,17,0,90.0
14996,577099,15,0,69.0
14996,577256,17,0,59.0
14996,577280,16,0,63.0
14996,577286,18,0,70.0
14996,577347,37,0,70.0
14996,577376,18,0,79.0
14996,577498,15,0,64.0
14996,577648,19,0,50.0
14996,577659,18,0,45.0
14996,577680,18,0,75.0
14996,577692,18,0,68.0
14996,577824,9,0,71.0
14996,577905,19,0,48.0
14996,577914,15,0,87.0
14996,577915,19,0,70.0
14996,577980,11,0,60.0
14996,578030,0,0,93.0
14996,578057,19,0,78.0
14996,578062,18,0,74.0
14996,578109,18,0,71.0
14996,578197,19,0,64.0
14996,578362,17,0,77.0
14996,578447,19,0,64.0
14996,578546,17,0,65.0
14996,578578,17,0,69.0
14996,578600,9,0,73.0
14996,578676,18,0,73.0
14996,578717,18,0,68.0
14996,578854,18,0,79.0
14996,579255,18,0,78.0
14996,579279,16,0,70.0
14996,579316,18,0,68.0
14996,579549,7,0,81.0
14996,579571,17,0,67.0
14996,579575,18,0,57.0
14996,579619,19,0,71.0
14996,579762,15,0,76.0
14996,580094,16,0,85.0
14996,580346,16,0,79.0
14996,580360,18,0,67.0
14996,580412,15,0,85.0
14996,580497,13,0,90.0
14996,580540,18,0,60.0
14996,580592,9,0,48.0
14996,580612,17,0,85.0
14996,580646,18,0,77.0
14996,580684,11,0,73.0
14996,580880,19,0,72.0
14996,580883,19,0,71.0
14996,580960,15,0,72.0
14996,580975,18,0,92.0
14996,581038,18,0,54.0
14996,581139,13,0,73.0
14996,581235,18,0,86.0
14996,581305,17,0,71.0
14996,581431,33,0,78.0
14996,581530,19,0,70.0
14996,581586,10,0,70.0
14996,581625,19,0,75.0
14996,581657,19,0,65.0
14996,582093,19,0,56.0
14996,582123,17,0,79.0
14996,582184,19,0,87.0
14996,582190,15,0,62.0
14996,582218,19,0,46.0
14996,582243,19,0,70.0
14996,582301,12,0,72.0
14996,582305,18,0,87.0
14996,582333,17,0,93.0
14996,582390,17,0,74.0
14996,582394,18,0,62.0
14996,582406,19,0,75.0
14996,582446,19,0,88.0
14996,582474,16,0,73.0
14996,582574,18,0,68.0
14996,582578,16,0,70.0
14996,582591,15,0,61.0
14996,582636,26,0,60.0
14996,582650,17,0,86.0
14996,582833,17,0,52.0
14996,582878,-4,0,75.0
14996,582940,14,0,66.0
14996,582958,16,0,90.0
14996,582975,2,0,95.0
14996,583012,14,0,61.0
14996,583039,10,0,75.0
14996,583098,19,0,25.0
14996,583113,8,0,78.0
14996,583142,17,0,65.0
14996,583170,16,0,87.0
14996,583191,19,0,71.0
14996,583240,19,0,68.0
14996,583255,14,0,75.0
14996,583433,17,0,73.0
14996,583459,18,0,64.0
14996,583473,19,0,71.0
14996,583598,19,0,67.0
14996,583609,15,0,91.0
14996,583645,18,0,76.0
14996,583708,18,0,83.0
14996,583873,16,0,74.0
14996,583964,16,0,15.0
14996,583970,16,0,83.0
14996,583977,23,0,45.0
14996,584042,15,0,64.0
14996,584178,17,0,71.0
14996,584238,19,0,59.0
14996,584325,24,0,65.0
14996,584408,15,0,76.0
14996,584580,21,0,50.0
14996,584611,24,0,60.0
14996,584735,18,0,61.0
14996,584762,9,0,85.0
14996,584766,14,0,77.0
14996,584813,15,0,74.0
14996,585074,18,0,55.0
14996,585170,27,0,63.0
14996,585200,18,0,90.0
14996,585212,18,0,72.0
14996,585406,17,0,50.0
14996,585603,19,0,70.0
14996,585611,17,0,74.0
14996,585644,20,0,63.0
14996,585652,18,0,72.0
14996,585693,11,0,74.0
14996,585779,15,0,75.0
14996,585816,19,0,83.0
14996,585963,18,0,61.0
14996,586072,25,0,53.0
14996,586078,16,0,52.0
14996,586145,18,0,81.0
14996,586165,19,0,66.0
14996,586346,14,0,69.0
14996,586407,18,0,75.0
14996,586416,2,0,72.0
14996,586440,18,0,65.0
14996,586490,20,0,62.0
14996,586516,19,0,90.0
14996,586535,2,0,85.0
14996,586581,19,0,86.0
14996,586720,19,0,65.0
14996,586742,17,0,60.0
14996,586836,19,0,48.0
14996,586843,18,0,81.0
14996,586882,18,0,65.0
14996,586928,19,0,87.0
14996,586996,16,0,77.0
14996,587051,18,0,91.0
14996,587192,15,0,86.0
14996,587194,12,0,67.0
14996,587219,19,0,61.0
14996,587223,15,0,55.0
14996,587297,18,0,80.0
14996,587418,18,0,78.0
14996,587423,18,0,64.0
14996,587564,19,0,40.0
14996,587702,17,0,78.0
14996,587722,15,0,72.0
14996,587732,16,0,63.0
14996,587754,19,0,87.0
14996,587755,19,0,83.0
14996,587810,18,0,77.0
14996,587824,19,0,74.0
14996,587838,19,0,72.0
14996,587923,17,0,85.0
14996,587961,36,0,0.0
14996,587985,10,0,73.0
14996,588117,14,0,71.0
14996,588265,17,0,63.0
14996,588321,10,0,54.0
14996,588355,18,0,85.0
14996,588432,18,0,65.0
14996,588642,18,0,77.0
14996,588883,16,0,71.0
14996,588910,17,0,88.0
14996,589067,17,0,64.0
14996,589123,17,0,72.0
14996,589154,19,0,49.0
14996,589296,12,0,65.0
14996,589302,16,0,87.0
14996,589411,10,0,60.0
14996,589471,15,0,80.0
14996,589508,18,0,92.0
14996,589509,15,0,78.0
14996,589903,20,0,72.0
14996,589950,20,0,68.0
14996,590107,18,0,58.0
14996,590202,19,0,75.0
14996,590231,-2,0,68.0
14996,590308,19,0,60.0
14996,590325,18,0,73.0
14996,590360,18,0,72.0
14996,590362,11,0,81.0
14996,590365,18,0,77.0
14996,590372,15,0,66.0
14996,590502,16,0,70.0
14996,590625,12,0,74.0
14996,590667,18,0,77.0
14996,590668,18,0,40.0
14996,590812,21,0,58.0
14996,590923,26,0,82.0
14996,590931,13,0,83.0
14996,590994,18,0,78.0
14996,591030,17,0,71.0
14996,591034,18,0,70.0
14996,591223,12,0,79.0
14996,591257,16,0,62.0
14996,591273,17,0,87.0
14996,591299,17,0,77.0
14996,591410,20,0,70.0
14996,591414,18,0,80.0
14996,591420,17,0,75.0
14996,591501,16,0,72.0
14996,591518,15,0,80.0
14996,591558,19,0,67.0
14996,591574,15,0,85.0
14996,591589,19,0,68.0
14996,591591,19,0,60.0
14996,591785,46,0,60.0
14996,591787,18,0,50.0
14996,591820,18,0,86.0
14996,591895,26,0,64.0
14996,591978,18,0,62.0
14996,592081,14,0,58.0
14996,592147,15,0,72.0
14996,592205,18,0,42.0
14996,592290,19,0,64.0
14996,592317,11,0,75.0
14996,592322,8,0,78.0
14996,592441,17,0,88.0
14996,592471,19,0,79.0
14996,592480,16,0,57.0
14996,592496,17,0,76.0
14996,592618,16,0,63.0
14996,592624,14,0,55.0
14996,592772,18,0,64.0
14996,592815,9,0,85.0
14996,592854,18,0,75.0
14996,592900,18,0,77.0
14996,592949,18,0,66.0
14996,593023,17,0,61.0
14996,593081,18,0,82.0
14996,593189,34,0,42.0
14996,593281,13,0,75.0
14996,593299,27,0,58.0
14996,593385,18,0,80.0
14996,593421,18,0,80.0
14996,593427,18,0,71.0
14996,593440,18,0,70.0
14996,593441,19,0,78.0
14996,593444,18,0,75.0
14996,593510,11,0,50.0
14996,593513,17,0,46.0
14996,593514,17,0,70.0
14996,593593,11,0,80.0
14996,593613,14,0,65.0
14996,593631,15,0,75.0
14996,593685,19,0,65.0
14996,593692,16,0,55.0
14996,593694,15,0,80.0
14996,593695,18,0,57.0
14996,593707,25,0,33.0
14996,593709,16,0,65.0
14996,593711,36,0,54.0
14996,593712,18,0,76.0
14996,593715,18,0,72.0
14996,593727,19,0,59.0
14996,593743,18,0,74.0
14996,593798,13,0,75.0
14996,593871,19,0,76.0
14996,593875,17,0,92.0
14996,593898,17,0,80.0
14996,593900,7,0,72.0
14996,594015,25,0,85.0
14996,594038,19,0,30.0
14996,594043,15,0,70.0
14996,594056,16,0,89.0
14996,594456,19,0,77.0
14996,594468,18,0,89.0
14996,594497,18,0,63.0
14996,594529,16,0,88.0
14996,594677,16,0,75.0
14996,594693,14,0,81.0
14996,594697,18,0,71.0
14996,594762,19,0,74.0
14996,594776,17,0,78.0
14996,594845,16,0,55.0
14996,594928,18,0,75.0
14996,595010,11,0,70.0
14996,595094,18,0,64.0
14996,595103,16,0,67.0
14996,595138,19,0,85.0
14996,595232,17,0,74.0
14996,595241,18,0,54.0
14996,595295,17,0,75.0
14996,595298,54,0,58.0
14996,595345,18,0,82.0
14996,595436,17,0,75.0
14996,595499,16,0,80.0
14996,595672,17,0,87.0
14996,595678,16,0,69.0
14996,595711,19,0,58.0
14996,595818,19,0,77.0
14996,595854,17,0,62.0
14996,595874,16,0,66.0
14996,595877,9,0,68.0
14996,595925,9,0,82.0
14996,596016,23,0,58.0
14996,596017,9,0,67.0
14996,596041,16,0,93.0
14996,596100,35,0,65.0
14996,596107,17,0,52.0
14996,596108,34,0,74.0
14996,596114,18,0,80.0
14996,596144,16,0,82.0
14996,596242,18,0,55.0
14996,596275,25,0,67.0
14996,596305,18,0,89.0
14996,596360,40,0,25.0
14996,596372,17,0,86.0
14996,596390,19,0,63.0
14996,596417,8,0,74.0
14996,596451,18,0,86.0
14996,596535,3,0,78.0
14996,596596,18,0,79.0
14996,596677,19,0,70.0
14996,596847,17,0,63.0
14996,596849,18,0,87.0
14996,596892,18,0,55.0
14996,596897,18,0,69.0
14996,596961,18,0,77.0
14996,596964,15,0,72.0
14996,597033,27,0,65.0
14996,597050,17,0,80.0
14996,597078,18,0,69.0
14996,597102,17,0,84.0
14996,597255,17,0,69.0
14996,597286,19,0,65.0
14996,597301,16,0,85.0
14996,597451,22,0,81.0
14996,597532,18,0,86.0
14996,597582,16,0,79.0
14996,597689,18,0,80.0
14996,597742,16,0,74.0
14996,597790,17,0,80.0
14996,597866,25,0,62.0
14996,597878,18,0,80.0
14996,597886,18,0,83.0
14996,597894,16,0,74.0
14996,598000,12,0,70.0
14996,598202,13,0,65.0
14996,598230,14,0,83.0
14996,598243,15,0,80.0
14996,598252,21,0,85.0
14996,598253,2,0,57.0
14996,598260,21,0,47.0
14996,598351,18,0,74.0
14996,598462,19,0,87.0
14996,598503,14,0,65.0
14996,598538,19,0,60.0
14996,598562,19,0,30.0
14996,598623,17,0,80.0
14996,598709,18,0,69.0
14996,598760,16,0,83.0
14996,598865,19,0,56.0
14996,598883,16,0,91.0
14996,598907,19,0,88.0
14996,598914,15,0,72.0
14996,598969,3,0,75.0
14996,598986,19,0,80.0
14996,599037,18,0,67.0
14996,599230,15,0,74.0
14996,599292,19,0,75.0
14996,599402,11,0,55.0
14996,599423,18,0,75.0
14996,599432,19,0,60.0
14996,599434,19,0,73.0
14996,599639,16,0,78.0
14996,599640,19,0,70.0
14996,599644,16,0,44.0
14996,599709,19,0,80.0
14996,599739,19,0,80.0
14996,599748,18,0,70.0
14996,599785,19,0,85.0
14996,599787,12,0,85.0
14996,599794,18,0,73.0
14996,599802,16,0,79.0
14996,599836,17,0,74.0
14996,599840,18,0,65.0
14996,599895,14,0,70.0
14996,599908,18,0,70.0
14996,599960,17,0,87.0
14996,600121,17,0,69.0
14996,600279,19,0,71.0
14996,600370,17,0,70.0
14996,600449,18,0,83.0
14996,600470,19,0,78.0
14996,600490,18,0,83.0
14996,600579,23,0,64.0
14996,600684,15,0,81.0
14996,600740,17,0,74.0
14996,600749,18,0,70.0
14996,600770,25,0,70.0
14996,600771,19,0,85.0
14996,600845,15,0,69.0
14996,600856,10,0,77.0
14996,600966,16,0,86.0
14996,600967,19,0,59.0
14996,600999,19,0,69.0
14996,601243,17,0,62.0
14996,601251,10,0,95.0
14996,601269,17,0,80.0
14996,601346,17,0,90.0
14996,601455,17,0,61.0
14996,601472,18,0,62.0
14996,601497,15,0,80.0
14996,601499,15,0,60.0
14996,601504,15,0,62.0
14996,601505,18,0,67.0
14996,601551,17,0,63.0
14996,601558,18,0,74.0
14996,601635,19,0,85.0
14996,601655,17,0,61.0
14996,601706,16,0,69.0
14996,601885,39,0,45.0
14996,601887,16,0,67.0
14996,601896,19,0,63.0
14996,601934,17,0,33.0
14996,601951,19,0,75.0
14996,602009,15,0,75.0
14996,602014,6,0,71.0
14996,602032,19,0,60.0
14996,602066,18,0,65.0
14996,602147,13,0,85.0
14996,602245,10,0,75.0
14996,602324,18,0,63.0
14996,602395,17,0,78.0
14996,602458,18,0,86.0
14996,602483,26,0,72.0
14996,602496,18,0,77.0
14996,602598,30,0,45.0
14996,602634,19,0,71.0
14996,602652,19,0,69.0
14996,602739,19,0,69.0
14996,602767,30,0,56.0
14996,602803,19,0,62.0
14996,602826,16,0,84.0
14996,603012,16,0,83.0
14996,603035,18,0,73.0
14996,603036,16,0,81.0
14996,603038,17,0,79.0
14996,603123,19,0,71.0
14996,603165,18,0,85.0
14996,603210,19,0,70.0
14996,603265,18,0,77.0
14996,603270,19,0,64.0
14996,603287,6,0,65.0
14996,603398,15,0,87.0
14996,603440,19,0,45.0
14996,603446,18,0,57.0
14996,603601,17,0,63.0
14996,603627,18,0,74.0
14996,603661,16,0,88.0
14996,603818,27,0,59.0
14996,603908,18,0,66.0
14996,603910,25,0,53.0
14996,603912,18,0,71.0
14996,604095,22,0,60.0
14996,604116,18,0,65.0
14996,604147,18,0,75.0
14996,604151,13,0,71.0
14996,604154,17,0,59.0
14996,604187,19,0,81.0
14996,604196,15,0,80.0
14996,604200,13,0,78.0
14996,604204,15,0,75.0
14996,604238,19,0,72.0
14996,604292,18,0,80.0
14996,604315,18,0,75.0
14996,604356,16,0,79.0
14996,604543,19,0,58.0
14996,604556,19,0,63.0
14996,604731,19,0,70.0
14996,604752,17,0,57.0
14996,604916,25,0,55.0
14996,604917,12,0,71.0
14996,604919,15,0,75.0
14996,604921,18,0,43.0
14996,604923,18,0,40.0
14996,604932,17,0,48.0
14996,604939,14,0,71.0
14996,604942,19,0,50.0
14996,604951,20,0,48.0
14996,604966,18,0,82.0
14996,604982,17,0,54.0
14996,605009,17,0,74.0
14996,605102,18,0,72.0
14996,605207,18,0,86.0
14996,605246,20,0,53.0
14996,605255,18,0,76.0
14996,605309,18,0,80.0
14996,605327,18,0,67.0
14996,605390,17,0,62.0
14996,605438,15,0,94.0
14996,605594,18,0,60.0
14996,605595,18,0,55.0
14996,605679,19,0,58.0
14996,605832,17,0,77.0
14996,605854,18,0,49.0
14996,605882,18,0,55.0
14996,605916,17,0,73.0
14996,605930,19,0,60.0
14996,606063,19,0,63.0
14996,606097,17,0,90.0
14996,606179,18,0,86.0
14996,606194,18,0,74.0
14996,606229,18,0,69.0
14996,606355,19,0,65.0
14996,606377,18,0,65.0
14996,606388,19,0,79.0
14996,606410,19,0,70.0
14996,606412,18,0,68.0
14996,606414,18,0,72.0
14996,606420,16,0,59.0
14996,606422,16,0,71.0
14996,606450,15,0,66.0
14996,606458,18,0,57.0
14996,606465,19,0,95.0
14996,606546,19,0,65.0
14996,606562,18,0,79.0
14996,606572,18,0,83.0
14996,606651,17,0,49.0
14996,606685,18,0,90.0
14996,606697,20,0,62.0
14996,606736,19,0,90.0
14996,606762,26,0,74.0
14996,606827,16,0,60.0
14996,607097,18,0,72.0
14996,607286,26,0,71.0
14996,607300,19,0,72.0
14996,607309,17,0,74.0
14996,607382,19,0,33.0
14996,607398,16,0,62.0
14996,607493,13,0,72.0
14996,607642,33,0,60.0
14996,607699,19,0,62.0
14996,607725,17,0,70.0
14996,607735,18,0,80.0
14996,607778,17,0,63.0
14996,607804,19,0,71.0
14996,607808,17,0,68.0
14996,607848,17,0,84.0
14996,607887,12,0,70.0
14996,607889,18,0,76.0
14996,607892,19,0,55.0
14996,607909,19,0,87.0
14996,607914,10,0,77.0
14996,607937,18,0,79.0
14996,608000,18,0,87.0
14996,608041,18,0,87.0
14996,608047,16,0,59.0
14996,608264,18,0,65.0
14996,608419,16,0,69.0
14996,608497,18,0,90.0
14996,608564,19,0,70.0
14996,608578,18,0,68.0
14996,608623,19,0,55.0
14996,608647,13,0,70.0
14996,608719,15,0,60.0
14996,608738,17,0,80.0
14996,608766,14,0,86.0
14996,608939,19,0,68.0
14996,608942,54,0,48.0
14996,609010,19,0,90.0
14996,609046,18,0,83.0
14996,609047,19,0,81.0
14996,609193,17,0,68.0
14996,609230,17,0,73.0
14996,609307,19,0,82.0
14996,609422,16,0,75.0
14996,609510,19,0,73.0
14996,609679,18,0,70.0
14996,609704,17,0,70.0
14996,609764,18,0,73.0
14996,609804,17,0,75.0
14996,609811,17,0,95.0
14996,609812,22,0,58.0
14996,609815,19,0,65.0
14996,609817,26,0,63.0
14996,609850,18,0,55.0
14996,609864,22,0,61.0
14996,609871,25,0,58.0
14996,609873,18,0,73.0
14996,609887,20,0,60.0
14996,610032,19,0,79.0
14996,610059,15,0,65.0
14996,610260,17,0,75.0
14996,610362,19,0,61.0
14996,610423,19,0,73.0
14996,610428,15,0,67.0
14996,610553,13,0,65.0
